event_date,facility_type,occupational_category_of_person_affected,aggressor,type_of_violence,primary_assault_description,primary_contributing_factors,severity_of_assault,emotional_and__or_psychological_impact,level_of_care_needed,response_action_taken,mha_facility_type,wpv_job_role,wpv_class_of_individual,wpv_event_type,wpv_type_of_violence_wpv,wpv_org_contributing_factors,wpv_psych_impact,injury_assessed_by,wpv_staff_immediate_action,event_month,event_year
2025-01-14,,,,,,,,,,,other,unknown,inpatient,physical,scratched,unknown,none - no emotional and/or psychological impact,other (please specify),de-escalation techniques utilized,2025-01,2025
2025-01-14,,,,,,,,,,,other,unknown,outpatient,verbal,unknown,unknown,unknown,unknown,unknown,2025-01,2025
2025-01-14,,,,,,,,,,,other,unknown,outpatient,verbal,unwelcome or offensive language/gestures,unknown,unknown,unknown,notified security,2025-01,2025
2025-01-15,,,,,,,,,,,other,unknown,inpatient,verbal,intimidation; screaming or yelling; threat of violence,unknown,unknown,unknown,de-escalation techniques utilized; notified clinical physician resources; notified security; notified supervisor,2025-01,2025
2025-01-14,,,,,,,,,,,other,unknown,outpatient,verbal,screaming or yelling,unknown,unknown,unknown,de-escalation techniques utilized; notified supervisor,2025-01,2025
2025-01-14,,,,,,,,,,,other,unknown,outpatient,verbal,intimidation,unknown,unknown,unknown,notified supervisor,2025-01,2025
2025-01-14,,,,,,,,,,,other,unknown,inpatient,verbal,"profane, lewd or aggressive language; unwelcome or offensive language/gestures",unknown,unknown,unknown,notified supervisor,2025-01,2025
2025-01-15,,,,,,,,,,,other,unknown,inpatient,physical,hit w/ fist,unknown,unknown,unknown,de-escalation techniques utilized,2025-01,2025
2025-01-15,,,,,,,,,,,ed,unknown,inpatient,physical,assault w/ bodily fluids,unknown,unknown,unknown,seclusion,2025-01,2025
2025-01-15,,,,,,,,,,,bc,allied health/technologist,inpatient,physical,kicked; pushed,unknown,mild - upset / angry / scared / humiliated,unknown,called code gray; physical hold,2025-01,2025
2025-01-15,,,,,,,,,,,bc,unknown,inpatient,physical,hit w/ fist,unknown,unknown,unknown,physical hold,2025-01,2025
2025-01-15,,,,,,,,,,,other,unknown,visitor,verbal,verbal,unknown,unknown,unknown,notified security; notified supervisor,2025-01,2025
2025-01-15,,,,,,,,,,,other,unknown,visitor,physical,aggression toward an inanimate object; intimidation; stalking or terrorizing; threat of violence,unknown,unknown,unknown,notified security,2025-01,2025
2025-01-16,,,,,,,,,,,other,"nurse (rn, lpn, lna)",inpatient,physical,hit w/ fist,n/a or unknown,unknown,unknown,behavioral expectations reviewed; de-escalation techniques utilized; notified clinical physician resources; notified security; notified supervisor,2025-01,2025
2025-01-15,,,,,,,,,,,bc,unknown,inpatient,physical,kicked,unknown,mild - upset / angry / scared / humiliated,other (please specify),called code gray; de-escalation techniques utilized,2025-01,2025
2025-01-16,,,,,,,,,,,other,unknown,other,verbal,"profane, lewd or aggressive language; screaming or yelling",unknown,unknown,unknown,behavioral expectations reviewed,2025-01,2025
2025-01-14,,,,,,,,,,,other,unknown,outpatient,verbal,"profane, lewd or aggressive language",unknown,unknown,unknown,de-escalation techniques utilized,2025-01,2025
2025-01-16,,,,,,,,,,,other,unknown,inpatient,physical,hit w/ fist; threat of violence; unwelcome or offensive touching,unknown,mild - upset / angry / scared / humiliated,unknown,behavioral expectations reviewed; called code gray; de-escalation techniques utilized; notified clinical physician resources; notified security; notified supervisor; physical hold; seclusion,2025-01,2025
2025-01-15,,,,,,,,,,,other,administration/support services,outpatient,verbal,"intimidation; profane, lewd or aggressive language; screaming or yelling; unwelcome or offensive language/gestures",n/a or unknown,unknown,unknown,de-escalation techniques utilized; notified clinical physician resources; notified supervisor,2025-01,2025
2025-01-16,,,,,,,,,,,other,unknown,inpatient,physical,hit w/ fist; slapped,unknown,unknown,unknown,de-escalation techniques utilized; notified supervisor,2025-01,2025
2025-01-15,,,,,,,,,,,other,unknown,other,verbal,intimidation; unwelcome or offensive language/gestures,unknown,moderate - moderate emotional and/or psychological impact with no missed work.,unknown,de-escalation techniques utilized,2025-01,2025
2025-01-15,,,,,,,,,,,other,unknown,outpatient,written/digital,threat of violence,unknown,unknown,unknown,behavioral expectations reviewed; notified clinical physician resources; notified security; notified supervisor,2025-01,2025
2025-01-17,,,,,,,,,,,other,unknown,outpatient,verbal,"intimidation; profane, lewd or aggressive language; screaming or yelling; unwelcome or offensive language/gestures",unknown,unknown,unknown,de-escalation techniques utilized,2025-01,2025
2025-01-16,,,,,,,,,,,other,unknown,outpatient,verbal,screaming or yelling,unknown,unknown,unknown,notified supervisor,2025-01,2025
2025-01-17,,,,,,,,,,,other,unknown,outpatient,verbal,screaming or yelling,unknown,unknown,unknown,notified supervisor,2025-01,2025
2025-01-17,,,,,,,,,,,other,administration/support services,outpatient,verbal,"intimidation; profane, lewd or aggressive language; screaming or yelling",unknown,unknown,unknown,notified supervisor,2025-01,2025
2025-01-17,,,,,,,,,,,ed,unknown,outpatient,physical,aggression toward an inanimate object; intimidation; kicked; pushed; threat of violence,unknown,unknown,unknown,behavioral expectations reviewed; called code gray; de-escalation techniques utilized; notified security; notified supervisor; physical hold; seclusion,2025-01,2025
2025-01-17,,,,,,,,,,,ed,unknown,outpatient,physical,kicked,unknown,moderate - moderate emotional and/or psychological impact with no missed work.,ed,behavioral expectations reviewed; called code gray; chemical restraint; de-escalation techniques utilized; notified security; notified supervisor; physical hold,2025-01,2025
2025-01-18,,,,,,,,,,,ed,unknown,outpatient,physical,threat of violence,unknown,unknown,unknown,behavioral expectations reviewed; notified security; notified supervisor,2025-01,2025
2025-01-18,,,,,,,,,,,bc,unknown,inpatient,physical,bitten; hair pulling,unknown,moderate - moderate emotional and/or psychological impact with no missed work.,other (please specify),mechanical restraint; physical hold,2025-01,2025
2025-01-18,,,,,,,,,,,med/surg/inpatient,unknown,inpatient,physical,hit w/ fist,unknown,unknown,unknown,called code gray,2025-01,2025
2025-01-17,,,,,,,,,,,ed,unknown,inpatient,physical,hit w/ fist; threat of violence,unknown,unknown,unknown,behavioral expectations reviewed; de-escalation techniques utilized; notified security; physical hold,2025-01,2025
2025-01-18,,,,,,,,,,,ed,unknown,inpatient,physical,hands on restraining,unknown,mild - upset / angry / scared / humiliated,other (please specify),behavioral expectations reviewed; chemical restraint; de-escalation techniques utilized; mechanical restraint; notified clinical physician resources; notified security; notified supervisor; physical hold,2025-01,2025
2025-01-09,,,,,,,,,,,other,unknown,other,physical,inhalant,unknown,none - no emotional and/or psychological impact,ed,called 911,2025-01,2025
2025-01-20,,,,,,,,,,,other,unknown,outpatient,verbal,threat of violence,unknown,unknown,unknown,called 911; de-escalation techniques utilized; notified supervisor,2025-01,2025
2025-01-20,,,,,,,,,,,ed,unknown,inpatient,verbal,"profane, lewd or aggressive language",unknown,unknown,unknown,behavioral expectations reviewed; de-escalation techniques utilized; notified supervisor,2025-01,2025
2025-01-20,,,,,,,,,,,ed,unknown,inpatient,verbal,"gender / sexist comments; intimidation; profane, lewd or aggressive language; racial / cultural comments; screaming or yelling; threat of violence; unwelcome or offensive language/gestures",unknown,unknown,unknown,called code gray; de-escalation techniques utilized; notified security; notified supervisor,2025-01,2025
2025-01-20,,,,,,,,,,,ed,unknown,outpatient,verbal,"gender / sexist comments; intimidation; profane, lewd or aggressive language; screaming or yelling; threat of violence; unwelcome or offensive language/gestures",unknown,unknown,unknown,behavioral expectations reviewed; called 911; de-escalation techniques utilized; notified security; notified supervisor,2025-01,2025
2025-01-20,,,,,,,,,,,ed,unknown,outpatient,physical,intimidation; stalking or terrorizing; threat of violence,unknown,unknown,unknown,behavioral expectations reviewed; de-escalation techniques utilized,2025-01,2025
2025-01-20,,,,,,,,,,,ed,unknown,outpatient,verbal,"profane, lewd or aggressive language; screaming or yelling; threat of violence; unwelcome or offensive language/gestures",unknown,unknown,unknown,called 911; de-escalation techniques utilized; notified clinical physician resources; notified security; notified supervisor,2025-01,2025
2025-01-21,,,,,,,,,,,other,unknown,inpatient,physical,scratched,unknown,mild - upset / angry / scared / humiliated,unknown,notified supervisor,2025-01,2025
2025-01-21,,,,,,,,,,,bc,unknown,inpatient,verbal,"intimidation; profane, lewd or aggressive language; screaming or yelling; threat of violence; unwelcome or offensive language/gestures",unknown,unknown,unknown,de-escalation techniques utilized; notified security,2025-01,2025
2025-01-21,,,,,,,,,,,ed,unknown,inpatient,verbal,"profane, lewd or aggressive language; screaming or yelling; unwelcome or offensive language/gestures",unknown,unknown,unknown,behavioral expectations reviewed; de-escalation techniques utilized,2025-01,2025
2025-01-14,,,,,,,,,,,other,unknown,outpatient,verbal,threat of violence,unknown,unknown,unknown,de-escalation techniques utilized,2025-01,2025
2025-01-21,,,,,,,,,,,other,unknown,outpatient,physical,bitten,unknown,unknown,unknown,notified supervisor; physical hold,2025-01,2025
2025-01-18,,,,,,,,,,,other,unknown,inpatient,verbal,unwelcome or offensive language/gestures,unknown,unknown,unknown,notified supervisor,2025-01,2025
2025-01-21,,,,,,,,,,,other,unknown,inpatient,physical,kicked,unknown,unknown,unknown,behavioral expectations reviewed; de-escalation techniques utilized,2025-01,2025
2025-01-23,,,,,,,,,,,other,unknown,inpatient,physical,grabbed; kneed 3 times n the right side of my ribs; scratched; threat of violence; unwelcome or offensive touching,unknown,severe - significant emotional and/or psychological impact resulting in missed work.,other (please specify),called code gray; notified clinical physician resources; notified security; notified supervisor; physical hold,2025-01,2025
2025-01-23,,,,,,,,,,,other,unknown,outpatient,written/digital,"profane, lewd or aggressive language",unknown,unknown,unknown,notified supervisor,2025-01,2025
2025-01-23,,,,,,,,,,,other,unknown,outpatient,verbal,screaming or yelling,unknown,unknown,unknown,behavioral expectations reviewed; de-escalation techniques utilized,2025-01,2025
2025-01-23,,,,,,,,,,,other,unknown,outpatient,verbal,intimidation,unknown,unknown,unknown,de-escalation techniques utilized,2025-01,2025
2025-01-23,,,,,,,,,,,other,unknown,outpatient,verbal,"profane, lewd or aggressive language; screaming or yelling",unknown,unknown,unknown,de-escalation techniques utilized,2025-01,2025
2025-01-23,,,,,,,,,,,ed,unknown,outpatient,physical,assault w/ bodily fluids; hit w/ fist; threat of violence,unknown,unknown,unknown,de-escalation techniques utilized; physical hold,2025-01,2025
2025-01-23,,,,,,,,,,,other,unknown,outpatient,verbal,intimidation; screaming or yelling; unwelcome or offensive language/gestures; refusal to leave,unknown,unknown,unknown,behavioral expectations reviewed; called code gray; de-escalation techniques utilized; notified supervisor,2025-01,2025
2025-01-23,,,,,,,,,,,ed,unknown,visitor,verbal,intimidation; screaming or yelling,unknown,unknown,unknown,de-escalation techniques utilized,2025-01,2025
2025-01-23,,,,,,,,,,,other,unknown,inpatient,physical,hit w/ fist; scratched,unknown,none - no emotional and/or psychological impact,other (please specify),de-escalation techniques utilized; notified clinical physician resources,2025-01,2025
2025-01-22,,,,,,,,,,,other,unknown,outpatient,property damage/vandalism,aggression toward an inanimate object; aggression toward parent,unknown,unknown,unknown,de-escalation techniques utilized,2025-01,2025
2025-01-24,,,,,,,,,,,other,unknown,other,verbal,intimidation; screaming or yelling,unknown,unknown,unknown,de-escalation techniques utilized; notified security; notified supervisor,2025-01,2025
2025-01-24,,,,,,,,,,,other,unknown,visitor,verbal,intimidation; screaming or yelling; unwelcome or offensive language/gestures,unknown,unknown,unknown,notified supervisor,2025-01,2025
2025-01-23,,,,,,,,,,,other,unknown,outpatient,verbal,threat of violence,unknown,unknown,unknown,notified security; notified supervisor,2025-01,2025
2025-01-20,,,,,,,,,,,other,unknown,outpatient,verbal,intimidation,unknown,unknown,unknown,behavioral expectations reviewed; called 911; de-escalation techniques utilized; notified security; notified supervisor,2025-01,2025
2025-01-23,,,,,,,,,,,other,unknown,inpatient,verbal,"intimidation; profane, lewd or aggressive language",unknown,unknown,unknown,behavioral expectations reviewed,2025-01,2025
2025-01-21,,,,,,,,,,,other,unknown,other,physical,,unknown,none - no emotional and/or psychological impact,unknown,notified supervisor,2025-01,2025
2025-01-24,,,,,,,,,,,other,unknown,other,verbal,"gender / sexist comments; profane, lewd or aggressive language; screaming or yelling; unwelcome or offensive language/gestures",unknown,unknown,unknown,called 911; de-escalation techniques utilized,2025-01,2025
2025-01-24,,,,,,,,,,,other,unknown,outpatient,verbal,intimidation,unknown,unknown,unknown,notified supervisor,2025-01,2025
2025-01-24,,,,,,,,,,,med/surg/inpatient,unknown,visitor,verbal,intimidation; aggressive tone,unknown,unknown,unknown,notified supervisor,2025-01,2025
2025-01-25,,,,,,,,,,,other,administration/support services,outpatient,verbal,"profane, lewd or aggressive language; screaming or yelling",unknown,unknown,unknown,de-escalation techniques utilized; notified security,2025-01,2025
2025-01-25,,,,,,,,,,,other,"nurse (rn, lpn, lna)",inpatient,physical,scratched,n/a or unknown,mild - upset / angry / scared / humiliated,other (please specify),de-escalation techniques utilized; notified supervisor,2025-01,2025
2025-01-25,,,,,,,,,,,other,unknown,inpatient,physical,hit w/ fist; hit w/ object; intimidation; kicked; pushed; threat of violence,unknown,unknown,unknown,behavioral expectations reviewed; called code gray; chemical restraint; de-escalation techniques utilized; notified clinical physician resources; notified security; notified supervisor; physical hold,2025-01,2025
2025-01-26,,,,,,,,,,,other,"nurse (rn, lpn, lna)",inpatient,physical,bitten; grabbed; hit w/ fist; intimidation; kicked; pushed; scratched; slapped; threat of violence,unknown,unknown,unknown,behavioral expectations reviewed; called code gray; chemical restraint; de-escalation techniques utilized; notified clinical physician resources; notified security; notified supervisor; physical hold,2025-01,2025
2025-01-26,,,,,,,,,,,ed,unknown,outpatient,verbal,intimidation; threat of violence; unwelcome or offensive language/gestures,unknown,unknown,unknown,de-escalation techniques utilized; notified security,2025-01,2025
2025-01-26,,,,,,,,,,,other,unknown,resident (ltc),verbal,screaming or yelling; threat of violence,unknown,unknown,unknown,behavioral expectations reviewed; de-escalation techniques utilized; notified supervisor,2025-01,2025
2025-01-27,,,,,,,,,,,other,unknown,outpatient,verbal,"intimidation; profane, lewd or aggressive language; screaming or yelling",unknown,unknown,unknown,notified supervisor,2025-01,2025
2025-01-27,,,,,,,,,,,med/surg/inpatient,unknown,inpatient,physical,hit w/ object; intimidation; threat of violence,unknown,unknown,unknown,de-escalation techniques utilized; notified supervisor,2025-01,2025
2025-01-27,,,,,,,,,,,other,unknown,outpatient,physical,grabbed; hit w/ fist; kicked; scratched; unwelcome or offensive touching,unknown,unknown,unknown,notified security; notified supervisor,2025-01,2025
2025-01-23,,,,,,,,,,,ed,unknown,other,physical,kicked,unknown,unknown,unknown,de-escalation techniques utilized; notified supervisor,2025-01,2025
2025-01-27,,,,,,,,,,,other,unknown,outpatient,verbal,screaming or yelling; throwing item; unwelcome or offensive language/gestures,unknown,unknown,unknown,de-escalation techniques utilized,2025-01,2025
2025-01-28,,,,,,,,,,,other,"nurse (rn, lpn, lna)",other,verbal,"intimidation; profane, lewd or aggressive language; screaming or yelling",unknown,unknown,unknown,de-escalation techniques utilized,2025-01,2025
2025-01-27,,,,,,,,,,,other,unknown,outpatient,verbal,"profane, lewd or aggressive language",unknown,unknown,unknown,de-escalation techniques utilized,2025-01,2025
2025-01-27,,,,,,,,,,,other,unknown,inpatient,verbal,gender / sexist comments,unknown,unknown,unknown,notified supervisor,2025-01,2025
2025-01-28,,,,,,,,,,,other,unknown,resident (ltc),verbal,"profane, lewd or aggressive language",unknown,unknown,unknown,notified supervisor,2025-01,2025
2025-01-28,,,,,,,,,,,other,"nurse (rn, lpn, lna)",visitor,verbal,"profane, lewd or aggressive language",unknown,unknown,unknown,de-escalation techniques utilized; notified supervisor,2025-01,2025
2025-01-28,,,,,,,,,,,other,unknown,outpatient,physical,hit w/ fist,unknown,mild - upset / angry / scared / humiliated,urgent care,physical hold,2025-01,2025
2025-01-28,,,,,,,,,,,other,unknown,inpatient,physical,aggression toward an inanimate object; bitten; grabbed; hit w/ fist; hit w/ object; pushed; scratched; slapped,unknown,unknown,unknown,de-escalation techniques utilized,2025-01,2025
2025-01-29,,,,,,,,,,,other,unknown,outpatient,physical,hit w/ fist,unknown,unknown,unknown,behavioral expectations reviewed; de-escalation techniques utilized; notified supervisor,2025-01,2025
2025-01-29,,,,,,,,,,,other,unknown,outpatient,physical,bitten,unknown,mild - upset / angry / scared / humiliated,other (please specify),de-escalation techniques utilized,2025-01,2025
2025-01-29,,,,,,,,,,,other,unknown,outpatient,verbal,"gender / sexist comments; profane, lewd or aggressive language",unknown,unknown,unknown,de-escalation techniques utilized; notified supervisor,2025-01,2025
2025-01-29,,,,,,,,,,,other,unknown,outpatient,written/digital,"gender / sexist comments; profane, lewd or aggressive language; unwelcome or offensive language/gestures",unknown,unknown,unknown,notified supervisor,2025-01,2025
2025-01-20,,,,,,,,,,,other,unknown,visitor,verbal,intimidation; screaming or yelling,unknown,unknown,unknown,behavioral expectations reviewed; de-escalation techniques utilized; notified supervisor,2025-01,2025
2025-01-30,,,,,,,,,,,other,unknown,outpatient,verbal,"profane, lewd or aggressive language; screaming or yelling",unknown,unknown,unknown,de-escalation techniques utilized,2025-01,2025
2025-01-30,,,,,,,,,,,other,"nurse (rn, lpn, lna)",other,verbal,screaming or yelling,unknown,unknown,unknown,de-escalation techniques utilized; notified supervisor,2025-01,2025
2025-01-30,,,,,,,,,,,ed,unknown,outpatient,physical,unnecessary risk to staff d/t failure to adhere to safety protocols,unknown,unknown,unknown,notified security; notified supervisor,2025-01,2025
2025-01-30,,,,,,,,,,,other,unknown,outpatient,verbal,"intimidation; profane, lewd or aggressive language; screaming or yelling",unknown,unknown,unknown,notified security; notified supervisor,2025-01,2025
2025-01-29,,,,,,,,,,,ed,unknown,inpatient,physical,unwelcome or offensive touching,unknown,unknown,unknown,behavioral expectations reviewed; de-escalation techniques utilized; notified security; notified supervisor,2025-01,2025
2025-01-31,,,,,,,,,,,other,unknown,outpatient,verbal,intimidation; screaming or yelling,unknown,unknown,unknown,notified supervisor,2025-01,2025
2025-01-30,,,,,,,,,,,other,administration/support services,outpatient,verbal,"profane, lewd or aggressive language",unknown,unknown,unknown,de-escalation techniques utilized; notified supervisor,2025-01,2025
2025-01-30,,,,,,,,,,,other,other,visitor,written/digital,intimidation; stalking or terrorizing; threat of violence,n/a or unknown,unknown,unknown,notified supervisor,2025-01,2025
2025-01-31,,,,,,,,,,,other,unknown,outpatient,verbal,screaming or yelling,unknown,unknown,unknown,behavioral expectations reviewed; de-escalation techniques utilized,2025-01,2025
2025-01-31,,,,,,,,,,,ed,unknown,inpatient,verbal,"intimidation; profane, lewd or aggressive language; screaming or yelling; threat of violence",unknown,unknown,unknown,behavioral expectations reviewed; called 911; de-escalation techniques utilized; notified security,2025-01,2025
2025-01-31,,,,,,,,,,,ed,unknown,outpatient,physical,hit w/ object,unknown,unknown,unknown,mechanical restraint; physical hold,2025-01,2025
2025-01-31,,,,,,,,,,,ed,unknown,inpatient,physical,aggression toward an inanimate object; grabbed; hit w/ fist; kicked; pushed; scratched; threat of violence; unwelcome or offensive touching,unknown,unknown,unknown,behavioral expectations reviewed; chemical restraint; de-escalation techniques utilized; notified security; notified supervisor; physical hold,2025-01,2025
